Fecha,Hora,Clase de Vuelo,Clasificación Vuelo,Tipo de Movimiento,Origen OACI,Destino OACI,Aerolinea Nombre,Aeronave
01/20/2021,19,No Regular,Cabotaje,Despegue,SAZS,AR-0238,N/A,CESSNA C-337
01/20/2021,19,No Regular,Cabotaje,Despegue,SAZS,AR-0238,N/A,CESSNA C-337
01/20/2021,19,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,19,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,SUMU,SADF,N/A,CESSNA C-208
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0175,SADF,N/A,CESSNA C-180
01/20/2021,20,Vuelo Privado con Matrícula Extranjera,Cabotaje,Aterrizaje,AR-0257,SADF,Jet Aviation,BEECHCRAFT BE20
01/20/2021,20,Vuelo Privado con Matrícula Nacional,N/A,Aterrizaje,N/A,SADF,N/A,CIRRUS SR22
01/20/2021,20,Regular,Cabotaje,Despegue,SACO,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,20,Regular,Cabotaje,Despegue,SACO,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,PIPER PA-28
01/20/2021,20,No Regular,Cabotaje,Aterrizaje,SADF,SASJ,N/A,FAIRCHILD SW4
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SANU,N/A,CESSNA C-208
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SAZM,N/A,BEECHCRAFT BE55
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SADF,N/A,CESSNA C-150
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADL,SADF,N/A,AICSA PA30
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADL,SADF,N/A,CESSNA C-150
01/20/2021,20,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADM,SADF,N/A,PIPER PA-28
01/20/2021,20,Regular,Cabotaje,Aterrizaje,SAEZ,SAWH,Aerolíneas Argentinas,BOEING B-737
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SANL,SADF,Ameriflight,CESSNA Citation
01/20/2021,20,Regular,Cabotaje,Despegue,SASA,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,20,No Regular,Cabotaje,Aterrizaje,SAVT,SAWG,N/A,BEECHCRAFT BE90
01/20/2021,20,No Regular,Cabotaje,Despegue,SAVY,SAVC,American Jet,EMBRAER E-145
01/20/2021,20,No Regular,Cabotaje,Despegue,SAWC,SADF,N/A,BEECHCRAFT BE40
01/20/2021,20,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZM,SADF,N/A,PIPER PA-46
01/20/2021,20,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,20,Regular,Cabotaje,Despegue,SAZS,SAEZ,JetSMART Airlines,AIRBUS A-320
01/20/2021,20,No Regular,Internacional,Aterrizaje,SBGR,SADF,N/A,GULFSTREAM AEROSPACE GLF4
01/20/2021,21,Regular,Cabotaje,Aterrizaje,SACO,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,21,Regular,Cabotaje,Aterrizaje,SACO,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,21,No Regular,Cabotaje,Aterrizaje,SADF,SAZS,N/A,CESSNA Citation
01/20/2021,21,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
01/20/2021,21,Regular,Cabotaje,Aterrizaje,SAEZ,SANT,Aerolíneas Argentinas,BOEING B-737
01/20/2021,21,Regular,Cabotaje,Despegue,SAEZ,SARP,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,21,Regular,Cabotaje,Aterrizaje,SAEZ,SANE,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,21,No Regular,Cabotaje,Aterrizaje,SASA,SADF,N/A,LEARJET LJ-45
01/20/2021,21,Regular,Cabotaje,Despegue,SAVC,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,21,No Regular,Cabotaje,Despegue,SAVT,AR-0005,N/A,BEECHCRAFT BE90
01/20/2021,21,No Regular,Cabotaje,Aterrizaje,SAVY,SAVC,American Jet,EMBRAER E-145
01/20/2021,21,No Regular,Cabotaje,Aterrizaje,SAWD,SAVT,N/A,BEECHCRAFT BE90
01/20/2021,21,Regular,Cabotaje,Despegue,SAWH,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,21,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZM,SADF,N/A,BEECHCRAFT BE55
01/20/2021,21,Regular,Cabotaje,Despegue,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,21,Regular,Cabotaje,Aterrizaje,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,21,Regular,Internacional,Aterrizaje,SBGR,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,22,Regular,Internacional,Aterrizaje,EDDF,SAEZ,Lufthansa Cargo,BOEING B-777
01/20/2021,22,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAAR,N/A,PIPER PA-28
01/20/2021,22,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
01/20/2021,22,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
01/20/2021,22,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
01/20/2021,22,Regular,Cabotaje,Despegue,SAEZ,SACO,Flybondi,BOEING B-737
01/20/2021,22,Regular,Internacional,Despegue,SAEZ,MMUN,Aerolíneas Argentinas,AIRBUS A-330
01/20/2021,22,Regular,Cabotaje,Aterrizaje,SAEZ,SAWG,Aerolíneas Argentinas,BOEING B-737
01/20/2021,22,Regular,Cabotaje,Aterrizaje,SAEZ,SARP,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,22,Regular,Cabotaje,Despegue,SANE,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,22,No Regular,Cabotaje,Despegue,SANT,SADF,N/A,LEARJET LJ-31
01/20/2021,22,Regular,Cabotaje,Aterrizaje,SASA,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,22,No Regular,Cabotaje,Despegue,SAVC,SAWC,American Jet,EMBRAER E-145
01/20/2021,22,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZM,SADF,N/A,BEECHCRAFT BE55
01/20/2021,22,Regular,Cabotaje,Aterrizaje,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,23,Regular,Cabotaje,Despegue,SACO,SAEZ,Flybondi,BOEING B-737
01/20/2021,23,Regular,Internacional,Despegue,SAEZ,KDFW,American Airlines,BOEING B-787
01/20/2021,23,Regular,Internacional,Despegue,SAEZ,KMIA,American Airlines,BOEING B-777
01/20/2021,23,Regular,Cabotaje,Aterrizaje,SAEZ,SACO,Flybondi,BOEING B-737
01/20/2021,23,Regular,Cabotaje,Despegue,SANT,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,23,No Regular,Cabotaje,Aterrizaje,SANT,SADF,N/A,LEARJET LJ-31
01/20/2021,23,Regular,Cabotaje,Aterrizaje,SARE,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,23,Regular,Cabotaje,Despegue,SARP,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,23,No Regular,Cabotaje,Aterrizaje,SAVC,SAWC,American Jet,EMBRAER E-145
01/20/2021,23,Regular,Cabotaje,Aterrizaje,SAVC,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/20/2021,23,No Regular,Cabotaje,Aterrizaje,SAWC,SADF,N/A,BEECHCRAFT BE40
01/20/2021,23,Regular,Cabotaje,Despegue,SAWG,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,23,Regular,Cabotaje,Aterrizaje,SAZS,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/20/2021,23,No Regular,Internacional,Aterrizaje,SBKP,SAEZ,LATAM,BOEING B-767
01/20/2021,23,No Regular,Internacional,Aterrizaje,SUMU,SAEZ,Avianca Uruguay,EMBRAER E-110
01/21/2021,0,Regular,Internacional,Aterrizaje,MPTO,SAEZ,Copa Airlines,BOEING B-737
01/21/2021,0,Regular,Cabotaje,Aterrizaje,SACO,SAEZ,Flybondi,BOEING B-737
01/21/2021,0,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
01/21/2021,0,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
01/21/2021,0,Regular,Internacional,Despegue,SAEZ,KMIA,Aerolíneas Argentinas,AIRBUS A-330
01/21/2021,0,Regular,Cabotaje,Aterrizaje,SANT,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,0,Regular,Cabotaje,Aterrizaje,SARP,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,0,Regular,Cabotaje,Aterrizaje,SAWH,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,1,No Regular,Cabotaje,Aterrizaje,AR-0226,SADF,N/A,BEECHCRAFT BE30
01/21/2021,1,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
01/21/2021,1,No Regular,Internacional,Despegue,SAEZ,SCEL,LATAM,BOEING B-767
01/21/2021,1,Regular,Internacional,Despegue,SAEZ,EDDF,Lufthansa Cargo,BOEING B-777
01/21/2021,1,No Regular,Internacional,Despegue,SAEZ,SUMU,Avianca Uruguay,EMBRAER E-110
01/21/2021,1,Regular,Internacional,Aterrizaje,SKBO,SAEZ,Aerolíneas Argentinas,AIRBUS A-330
01/21/2021,2,No Regular,Internacional,Aterrizaje,MPTO,SADF,N/A,DASSAULT F2TH
01/21/2021,2,Regular,Internacional,Aterrizaje,MPTO,SAEZ,Copa Airlines,BOEING B-737
01/21/2021,2,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAAR,SACO,N/A,PIPER PA-28
01/21/2021,2,No Regular,Internacional,Despegue,SADF,SGAS,N/A,LEARJET LJ-60
01/21/2021,2,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
01/21/2021,2,Regular,Internacional,Despegue,SAEZ,MPTO,Copa Airlines,BOEING B-737
01/21/2021,2,Regular,Cabotaje,Aterrizaje,SAWG,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,4,Regular,Internacional,Aterrizaje,KMIA,SAEZ,United Parcel Service,BOEING B-767
01/21/2021,4,Regular,Internacional,Aterrizaje,KMIA,SAEZ,Aerolíneas Argentinas,AIRBUS A-330
01/21/2021,4,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SACO,SAAR,N/A,PIPER PA-28
01/21/2021,4,No Regular,Cabotaje,Despegue,SADF,SARP,N/A,LEARJET LJ-31
01/21/2021,4,Regular,Cabotaje,Despegue,SAEZ,SAWH,Aerolíneas Argentinas,BOEING B-737
01/21/2021,5,No Regular,Cabotaje,Aterrizaje,SADF,SARP,N/A,LEARJET LJ-31
01/21/2021,5,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SANU,N/A,CESSNA Citation
01/21/2021,5,Regular,Cabotaje,Despegue,SAEZ,SAZN,Aerolíneas Argentinas,BOEING B-737
01/21/2021,5,Regular,Cabotaje,Despegue,SAEZ,SANT,Flybondi,BOEING B-737
01/21/2021,5,Regular,Cabotaje,Despegue,SAEZ,SASJ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,5,Regular,Cabotaje,Despegue,SAEZ,SANC,Aerolíneas Argentinas,BOEING B-737
01/21/2021,5,Regular,Cabotaje,Despegue,SAEZ,SAWC,Aerolíneas Argentinas,BOEING B-737
01/21/2021,5,Regular,Internacional,Aterrizaje,SKBO,SAEZ,Avianca,AIRBUS A-320
01/21/2021,6,No Regular,Cabotaje,Aterrizaje,SADF,SANU,N/A,CESSNA Citation
01/21/2021,6,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SATM,N/A,PILATUS PC-12
01/21/2021,6,Regular,Internacional,Despegue,SAEZ,SBKP,United Parcel Service,BOEING B-767
01/21/2021,6,Regular,Cabotaje,Despegue,SAEZ,SAME,JetSMART Airlines,AIRBUS A-320
01/21/2021,6,Regular,Cabotaje,Aterrizaje,SAEZ,SANC,Aerolíneas Argentinas,BOEING B-737
01/21/2021,6,Regular,Cabotaje,Despegue,SAEZ,SAVC,Aerolíneas Argentinas,BOEING B-737
01/21/2021,6,Regular,Internacional,Despegue,SAEZ,SCEL,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,6,Regular,Cabotaje,Despegue,SAEZ,SARC,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,6,Regular,Cabotaje,Despegue,SAEZ,SASA,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,6,No Regular,Cabotaje,Despegue,SANC,SANL,N/A,CESSNA Citation
01/21/2021,6,No Regular,Cabotaje,Despegue,SAZN,SASJ,American Jet,FAIRCHILD SW4
01/21/2021,6,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,SGAS,SADF,N/A,LEARJET LJ-60
01/21/2021,7,Regular,Internacional,Aterrizaje,EDDF,SAEZ,Lufthansa,BOEING B-747
01/21/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAZS,N/A,BEECHCRAFT BE10
01/21/2021,7,Vuelo Privado con Matrícula Nacional,N/A,Despegue,SADF,N/A,N/A,BEECHCRAFT BE20
01/21/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,CESSNA C-150
01/21/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SAZN,Aerolíneas Argentinas,BOEING B-737
01/21/2021,7,Regular,Internacional,Despegue,SAEZ,SKBO,Avianca,BOEING B-777
01/21/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SANT,Flybondi,BOEING B-737
01/21/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SAME,JetSMART Airlines,AIRBUS A-320
01/21/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SASJ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SAWH,Aerolíneas Argentinas,BOEING B-737
01/21/2021,7,Regular,Cabotaje,Despegue,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/21/2021,7,Regular,Cabotaje,Despegue,SAEZ,SAME,Aerolíneas Argentinas,BOEING B-737
01/21/2021,7,Regular,Internacional,Despegue,SAEZ,SBGL,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SARC,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,7,Regular,Cabotaje,Aterrizaje,SAEZ,SASA,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,7,Regular,Cabotaje,Despegue,SANC,SANL,Aerolíneas Argentinas,BOEING B-737
01/21/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SANC,SASA,N/A,AICSA PA30
01/21/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SANU,SAZN,N/A,CESSNA C-208
01/21/2021,7,No Regular,Cabotaje,Despegue,SANU,SAVT,N/A,CESSNA Citation
01/21/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SANU,SAME,N/A,FAIRCHILD SW4
01/21/2021,7,No Regular,Cabotaje,Despegue,SANU,SAME,N/A,FAIRCHILD SW4
01/21/2021,7,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SASJ,SAME,N/A,FAIRCHILD SW4
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0333,SAMR,N/A,BEECHCRAFT BE55
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0424,SASA,N/A,CESSNA C-182
01/21/2021,8,Regular,Internacional,Aterrizaje,LFPG,SAEZ,Aerolíneas Argentinas,AIRBUS A-330
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAAP,SADF,N/A,BEECHCRAFT BE90
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAAR,SADF,N/A,PIPER PA-28
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0100,N/A,PIPISTREL PIAT
01/21/2021,8,Vuelo Privado con Matrícula Nacional,N/A,Despegue,SADF,N/A,N/A,BEECHCRAFT BE30
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0212,N/A,LEARJET LJ-45
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,CESSNA C-150
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,AR-0343,N/A,BELL Helicóptero
01/21/2021,8,Regular,Cabotaje,Despegue,SAEZ,SAWC,JetSMART Airlines,AIRBUS A-320
01/21/2021,8,Regular,Cabotaje,Despegue,SAEZ,SANT,Aerolíneas Argentinas,BOEING B-737
01/21/2021,8,Regular,Internacional,Despegue,SAEZ,SPJC,LATAM Perú,AIRBUS A-320
01/21/2021,8,Regular,Cabotaje,Aterrizaje,SAEZ,SAWC,Aerolíneas Argentinas,BOEING B-737
01/21/2021,8,Regular,Cabotaje,Despegue,SAEZ,SACO,Aerolíneas Argentinas,BOEING B-737
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAFS,SADF,,BEECHCRAFT BE33
01/21/2021,8,Regular,Cabotaje,Despegue,SAME,SAEZ,JetSMART Airlines,AIRBUS A-320
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SANC,SASA,N/A,AICSA PA30
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SANE,SANE,N/A,CESSNA C-182
01/21/2021,8,Regular,Cabotaje,Despegue,SANT,SAEZ,Flybondi,BOEING B-737
01/21/2021,8,Regular,Cabotaje,Despegue,SARC,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SARP,AR-0448,N/A,CESSNA C-172
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SARV,SARE,N/A,CESSNA C-150
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SASA,AR-0036,N/A,PIPER PA-34
01/21/2021,8,Vuelo Privado con Matrícula Nacional,N/A,Despegue,SASA,N/A,N/A,N/A N/A
01/21/2021,8,Regular,Cabotaje,Despegue,SASJ,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,8,Regular,Cabotaje,Despegue,SAVC,SAVT,LADE - Líneas Aéreas Del Estado,SAAB SF34
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAZA,SAZM,N/A,CESSNA C-150
01/21/2021,8,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZN,AR-0035,N/A,CESSNA C-206
01/21/2021,8,Regular,Cabotaje,Despegue,SAZN,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0141,SASJ,N/A,PIPER PA-31
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0313,SADF,N/A,CESSNA C-401
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0343,SADF,N/A,BELL Helicóptero
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SAAP,SADF,N/A,BEECHCRAFT BE90
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SACO,SADM,N/A,PIPER PA-34
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,PIPER PA-28
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADM,N/A,PIPER PA-28
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADM,N/A,PIPER PA-28
01/21/2021,9,No Regular,Cabotaje,Despegue,SADF,SARP,N/A,LEARJET LJ-60
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAZH,N/A,BEECHCRAFT BE33
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAAR,N/A,BEECHCRAFT BE65
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SARE,N/A,CESSNA Citation
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SADF,N/A,PIPER PA-31
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,PIPER PA-31
01/21/2021,9,Regular,Internacional,Despegue,SAEZ,SBGR,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADM,SAZM,N/A,CESSNA C-150
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADM,AR-0383,,AMERICAN LEGEND J3
01/21/2021,9,Regular,Cabotaje,Despegue,SAEZ,SAZS,JetSMART Airlines,AIRBUS A-320
01/21/2021,9,Regular,Cabotaje,Despegue,SAEZ,SAWC,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SAZS,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SAME,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SACO,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Regular,Internacional,Despegue,SAEZ,SGAS,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,9,Regular,Cabotaje,Despegue,SAEZ,SANH,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,9,Regular,Cabotaje,Aterrizaje,SAEZ,SAZM,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,9,Regular,Cabotaje,Despegue,SAEZ,SAZM,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAME,SAVC,N/A,FAIRCHILD SW4
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAMR,SAMR,N/A,TECNAM P-2002
01/21/2021,9,No Regular,Cabotaje,Aterrizaje,SANL,SAZN,N/A,CESSNA Citation
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SANU,SAZN,N/A,CESSNA C-208
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SARP,SARP,N/A,CESSNA C-172
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SARP,SA23,N/A,AII M18
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SASA,SASO,N/A,CESSNA C-182
01/21/2021,9,Regular,Cabotaje,Despegue,SASA,SAEZ,Aerolíneas Argentinas,EMBRAER E-190
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SASJ,SAME,N/A,FAIRCHILD SW4
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SASJ,AR-0451,N/A,PIPER PA-31
01/21/2021,9,Regular,Cabotaje,Despegue,SAVC,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Regular,Cabotaje,Despegue,SAWC,SAWH,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Regular,Cabotaje,Despegue,SAWH,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZM,SADM,N/A,CIRRUS SR22
01/21/2021,9,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SAZM,SAZO,N/A,CESSNA C-150
01/21/2021,9,No Regular,Cabotaje,Aterrizaje,SAZN,SASJ,American Jet,FAIRCHILD SW4
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0035,SAZN,N/A,CESSNA C-206
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0100,SADF,N/A,PIPISTREL PIAT
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,AR-0451,SASJ,N/A,PIPER PA-31
01/21/2021,10,Regular,Internacional,Aterrizaje,MMMX,SAEZ,Aeroméxico,BOEING B-787
01/21/2021,10,Vuelo Privado con Matrícula Nacional,N/A,Aterrizaje,N/A,SACO,N/A,AERO COMMANDER SS2P
01/21/2021,10,Vuelo Privado con Matrícula Nacional,N/A,Aterrizaje,N/A,SASA,N/A,N/A N/A
01/21/2021,10,Vuelo Privado con Matrícula Nacional,N/A,Aterrizaje,N/A,SADF,N/A,BEECHCRAFT BE20
01/21/2021,10,Regular,Cabotaje,Despegue,SACO,SAEZ,Aerolíneas Argentinas,BOEING B-737
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADF,N/A,PIPISTREL PIVI
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SAAG,N/A,TECNAM P-2002
01/21/2021,10,No Regular,Cabotaje,Despegue,SADF,SAME,N/A,DASSAULT F2TH
01/21/2021,10,No Regular,Cabotaje,Aterrizaje,SADF,SARP,N/A,LEARJET LJ-60
01/21/2021,10,Vuelo Privado con Matrícula Extranjera,Internacional,Despegue,SADF,SUMU,N/A,CESSNA C-414
01/21/2021,10,No Regular,Cabotaje,Despegue,SADF,SAZM,N/A,LEARJET LJ-60
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADM,N/A,CESSNA C-150
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SAAR,N/A,BEECHCRAFT BE65
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Aterrizaje,SADF,SARE,N/A,CESSNA Citation
01/21/2021,10,Vuelo Privado con Matrícula Nacional,Cabotaje,Despegue,SADF,SADM,N/A,CESSNA C-150
01/21/2021,10,Regular,Cabotaje,Aterrizaje,SAEZ,SANT,Aerolíneas Argentinas,BOEING B-737
