ID_HEXAGONO;MODO;HORA;OPERACIONES
14703547;BUS;9;70
14703547;BUS;10;60
14703547;BUS;11;63
14703547;BUS;12;87
14703547;BUS;13;85
14703547;BUS;14;92
14703547;BUS;15;67
14703547;BUS;16;126
14703547;BUS;17;142
14703547;BUS;18;119
14703547;BUS;19;74
14703547;BUS;20;74
14703547;BUS;21;59
14703547;BUS;22;30
14703547;BUS;23;8
14703548;BUS;0;48
14703548;BUS;1;33
14703548;BUS;2;8
14703548;BUS;3;10
14703548;BUS;4;21
14703548;BUS;5;40
14703548;BUS;6;141
14703548;BUS;7;435
14703548;BUS;8;461
14703548;BUS;9;349
14703548;BUS;10;283
14703548;BUS;11;265
14703548;BUS;12;364
14703548;BUS;13;421
14703548;BUS;14;372
14703548;BUS;15;406
14703548;BUS;16;520
14703548;BUS;17;475
14703548;BUS;18;552
14703548;BUS;19;361
14703548;BUS;20;313
14703548;BUS;21;207
14703548;BUS;22;124
14703548;BUS;23;78
14703548;FFCC;4;1
14703548;FFCC;5;14
14703548;FFCC;6;100
14703548;FFCC;7;428
14703548;FFCC;8;703
14703548;FFCC;9;442
14703548;FFCC;10;204
14703548;FFCC;11;173
14703548;FFCC;12;154
14703548;FFCC;13;178
14703548;FFCC;14;205
14703548;FFCC;15;222
14703548;FFCC;16;356
14703548;FFCC;17;430
14703548;FFCC;18;440
14703548;FFCC;19;186
14703548;FFCC;20;95
14703548;FFCC;21;30
14703548;FFCC;22;10
14703549;BUS;0;157
14703549;BUS;1;81
14703549;BUS;2;41
14703549;BUS;3;31
14703549;BUS;4;40
14703549;BUS;5;92
14703549;BUS;6;408
14703549;BUS;7;1084
14703549;BUS;8;1270
14703549;BUS;9;1170
14703549;BUS;10;901
14703549;BUS;11;871
14703549;BUS;12;1122
14703549;BUS;13;1224
14703549;BUS;14;1198
14703549;BUS;15;1239
14703549;BUS;16;1453
14703549;BUS;17;1633
14703549;BUS;18;1716
14703549;BUS;19;1266
14703549;BUS;20;984
14703549;BUS;21;750
14703549;BUS;22;504
14703549;BUS;23;303
14703549;SUBTE;4;1
14703549;SUBTE;5;156
14703549;SUBTE;6;1303
14703549;SUBTE;7;4002
14703549;SUBTE;8;5710
14703549;SUBTE;9;4224
14703549;SUBTE;10;2716
14703549;SUBTE;11;2160
14703549;SUBTE;12;2253
14703549;SUBTE;13;2310
14703549;SUBTE;14;1942
14703549;SUBTE;15;1867
14703549;SUBTE;16;2244
14703549;SUBTE;17;2850
14703549;SUBTE;18;3120
14703549;SUBTE;19;1680
14703549;SUBTE;20;1023
14703549;SUBTE;21;587
14703549;SUBTE;22;289
14703549;SUBTE;23;1
14703550;BUS;0;50
14703550;BUS;1;25
14703550;BUS;2;23
14703550;BUS;3;6
14703550;BUS;4;12
14703550;BUS;5;29
14703550;BUS;6;101
14703550;BUS;7;312
14703550;BUS;8;339
14703550;BUS;9;322
14703550;BUS;10;275
14703550;BUS;11;266
14703550;BUS;12;393
14703550;BUS;13;351
14703550;BUS;14;413
14703550;BUS;15;366
14703550;BUS;16;482
14703550;BUS;17;477
14703550;BUS;18;521
14703550;BUS;19;395
14703550;BUS;20;343
14703550;BUS;21;231
14703550;BUS;22;135
14703550;BUS;23;68
14703551;BUS;0;25
14703551;BUS;1;9
14703551;BUS;2;4
14703551;BUS;3;3
14703551;BUS;4;6
14703551;BUS;5;22
14703551;BUS;6;107
14703551;BUS;7;246
14703551;BUS;8;341
14703551;BUS;9;212
14703551;BUS;10;177
14703551;BUS;11;161
14703551;BUS;12;236
14703551;BUS;13;257
14703551;BUS;14;219
14703551;BUS;15;220
14703551;BUS;16;303
14703551;BUS;17;299
14703551;BUS;18;279
14703551;BUS;19;203
14703551;BUS;20;150
14703551;BUS;21;97
14703551;BUS;22;73
14703551;BUS;23;39
14703552;BUS;0;6
14703552;BUS;1;3
14703552;BUS;2;2
14703552;BUS;3;1
14703552;BUS;4;1
14703552;BUS;5;8
14703552;BUS;6;26
14703552;BUS;7;79
14703552;BUS;8;97
14703552;BUS;9;59
14703552;BUS;10;57
14703552;BUS;11;57
14703552;BUS;12;90
14703552;BUS;13;94
14703552;BUS;14;111
14703552;BUS;15;93
14703552;BUS;16;162
14703552;BUS;17;134
14703552;BUS;18;103
14703552;BUS;19;68
14703552;BUS;20;40
14703552;BUS;21;27
14703552;BUS;22;19
14703552;BUS;23;7
14703552;FFCC;0;1
14703552;FFCC;4;1
14703552;FFCC;5;25
14703552;FFCC;6;170
14703552;FFCC;7;633
14703552;FFCC;8;1025
14703552;FFCC;9;630
14703552;FFCC;10;365
14703552;FFCC;11;304
14703552;FFCC;12;382
14703552;FFCC;13;414
14703552;FFCC;14;404
14703552;FFCC;15;443
14703552;FFCC;16;792
14703552;FFCC;17;743
14703552;FFCC;18;654
14703552;FFCC;19;422
14703552;FFCC;20;284
14703552;FFCC;21;118
14703552;FFCC;22;50
14703552;FFCC;23;14
14703553;BUS;0;18
14703553;BUS;1;11
14703553;BUS;2;10
14703553;BUS;3;6
14703553;BUS;4;10
14703553;BUS;5;26
14703553;BUS;6;94
14703553;BUS;7;203
14703553;BUS;8;261
14703553;BUS;9;184
14703553;BUS;10;156
14703553;BUS;11;167
14703553;BUS;12;216
14703553;BUS;13;217
14703553;BUS;14;221
14703553;BUS;15;278
14703553;BUS;16;360
14703553;BUS;17;315
14703553;BUS;18;233
14703553;BUS;19;202
14703553;BUS;20;153
14703553;BUS;21;118
14703553;BUS;22;50
14703553;BUS;23;23
14703554;BUS;0;25
14703554;BUS;1;17
14703554;BUS;2;5
14703554;BUS;3;6
14703554;BUS;4;9
14703554;BUS;5;27
14703554;BUS;6;75
14703554;BUS;7;177
14703554;BUS;8;205
14703554;BUS;9;142
14703554;BUS;10;130
14703554;BUS;11;117
14703554;BUS;12;147
14703554;BUS;13;176
14703554;BUS;14;167
14703554;BUS;15;201
14703554;BUS;16;217
14703554;BUS;17;224
14703554;BUS;18;221
14703554;BUS;19;151
14703554;BUS;20;101
14703554;BUS;21;90
14703554;BUS;22;47
14703554;BUS;23;30
14703555;BUS;0;29
14703555;BUS;1;10
14703555;BUS;2;11
14703555;BUS;3;6
14703555;BUS;4;20
14703555;BUS;5;59
14703555;BUS;6;105
14703555;BUS;7;198
14703555;BUS;8;262
14703555;BUS;9;170
14703555;BUS;10;146
14703555;BUS;11;137
14703555;BUS;12;204
14703555;BUS;13;207
14703555;BUS;14;245
14703555;BUS;15;203
14703555;BUS;16;248
14703555;BUS;17;297
14703555;BUS;18;348
14703555;BUS;19;211
14703555;BUS;20;129
14703555;BUS;21;117
14703555;BUS;22;96
14703555;BUS;23;46
14703557;BUS;0;1
14703557;BUS;1;1
14703557;BUS;4;4
14703557;BUS;5;5
14703557;BUS;6;20
14703557;BUS;7;40
14703557;BUS;8;30
14703557;BUS;9;27
14703557;BUS;10;29
14703557;BUS;11;28
14703557;BUS;12;22
14703557;BUS;13;45
14703557;BUS;14;28
14703557;BUS;15;41
14703557;BUS;16;63
14703557;BUS;17;91
14703557;BUS;18;43
14703557;BUS;19;21
14703557;BUS;20;14
14703557;BUS;21;9
14703557;BUS;22;14
14703557;BUS;23;4
14703558;BUS;0;41
14703558;BUS;1;32
14703558;BUS;2;20
14703558;BUS;3;12
14703558;BUS;4;19
14703558;BUS;5;73
14703558;BUS;6;214
14703558;BUS;7;496
14703558;BUS;8;519
14703558;BUS;9;435
14703558;BUS;10;332
14703558;BUS;11;381
14703558;BUS;12;481
14703558;BUS;13;459
14703558;BUS;14;424
14703558;BUS;15;352
14703558;BUS;16;528
14703558;BUS;17;678
14703558;BUS;18;654
14703558;BUS;19;323
14703558;BUS;20;272
14703558;BUS;21;192
14703558;BUS;22;137
14703558;BUS;23;68
14703559;BUS;0;53
14703559;BUS;1;24
14703559;BUS;2;11
14703559;BUS;3;11
14703559;BUS;4;23
14703559;BUS;5;80
14703559;BUS;6;264
14703559;BUS;7;610
14703559;BUS;8;721
14703559;BUS;9;558
14703559;BUS;10;414
14703559;BUS;11;394
14703559;BUS;12;501
14703559;BUS;13;517
14703559;BUS;14;447
14703559;BUS;15;465
14703559;BUS;16;563
14703559;BUS;17;697
14703559;BUS;18;625
14703559;BUS;19;388
14703559;BUS;20;294
14703559;BUS;21;214
14703559;BUS;22;162
14703559;BUS;23;69
14703560;BUS;0;17
14703560;BUS;1;6
14703560;BUS;2;4
14703560;BUS;3;2
14703560;BUS;4;10
14703560;BUS;5;24
14703560;BUS;6;94
14703560;BUS;7;203
14703560;BUS;8;258
14703560;BUS;9;173
14703560;BUS;10;157
14703560;BUS;11;161
14703560;BUS;12;250
14703560;BUS;13;237
14703560;BUS;14;225
14703560;BUS;15;232
14703560;BUS;16;307
14703560;BUS;17;239
14703560;BUS;18;246
14703560;BUS;19;172
14703560;BUS;20;133
14703560;BUS;21;105
14703560;BUS;22;57
14703560;BUS;23;25
14703561;BUS;0;20
14703561;BUS;1;16
14703561;BUS;2;6
14703561;BUS;3;3
14703561;BUS;4;12
14703561;BUS;5;47
14703561;BUS;6;229
14703561;BUS;7;575
14703561;BUS;8;534
14703561;BUS;9;328
14703561;BUS;10;262
14703561;BUS;11;259
14703561;BUS;12;342
14703561;BUS;13;357
14703561;BUS;14;345
14703561;BUS;15;345
14703561;BUS;16;423
14703561;BUS;17;389
14703561;BUS;18;343
14703561;BUS;19;265
14703561;BUS;20;175
14703561;BUS;21;129
14703561;BUS;22;65
14703561;BUS;23;36
14703562;BUS;0;14
14703562;BUS;1;11
14703562;BUS;2;6
14703562;BUS;3;7
14703562;BUS;4;9
14703562;BUS;5;39
14703562;BUS;6;104
14703562;BUS;7;199
14703562;BUS;8;206
14703562;BUS;9;159
14703562;BUS;10;109
14703562;BUS;11;144
14703562;BUS;12;164
14703562;BUS;13;157
14703562;BUS;14;155
14703562;BUS;15;182
14703562;BUS;16;190
14703562;BUS;17;188
14703562;BUS;18;206
14703562;BUS;19;131
14703562;BUS;20;106
14703562;BUS;21;60
14703562;BUS;22;56
14703562;BUS;23;17
14703563;BUS;0;89
14703563;BUS;1;66
14703563;BUS;2;28
14703563;BUS;3;19
14703563;BUS;4;52
14703563;BUS;5;145
14703563;BUS;6;408
14703563;BUS;7;760
14703563;BUS;8;812
14703563;BUS;9;625
14703563;BUS;10;738
14703563;BUS;11;898
14703563;BUS;12;1258
14703563;BUS;13;1209
14703563;BUS;14;1192
14703563;BUS;15;1303
14703563;BUS;16;1398
14703563;BUS;17;1545
14703563;BUS;18;1587
14703563;BUS;19;1275
14703563;BUS;20;991
14703563;BUS;21;595
14703563;BUS;22;422
14703563;BUS;23;228
14703563;SUBTE;5;53
14703563;SUBTE;6;350
14703563;SUBTE;7;1463
14703563;SUBTE;8;2109
14703563;SUBTE;9;1407
14703563;SUBTE;10;876
14703563;SUBTE;11;758
14703563;SUBTE;12;829
14703563;SUBTE;13;822
14703563;SUBTE;14;676
14703563;SUBTE;15;616
14703563;SUBTE;16;701
14703563;SUBTE;17;853
14703563;SUBTE;18;784
14703563;SUBTE;19;486
14703563;SUBTE;20;347
14703563;SUBTE;21;215
14703563;SUBTE;22;91
14703563;SUBTE;23;2
14703564;BUS;0;6
14703564;BUS;1;3
14703564;BUS;4;3
14703564;BUS;5;15
14703564;BUS;6;44
14703564;BUS;7;77
14703564;BUS;8;100
14703564;BUS;9;66
14703564;BUS;10;50
14703564;BUS;11;50
14703564;BUS;12;87
14703564;BUS;13;87
14703564;BUS;14;72
14703564;BUS;15;63
14703564;BUS;16;81
14703564;BUS;17;59
14703564;BUS;18;67
14703564;BUS;19;61
14703564;BUS;20;44
14703564;BUS;21;29
14703564;BUS;22;19
14703564;BUS;23;9
14703565;BUS;0;20
14703565;BUS;1;10
14703565;BUS;2;7
14703565;BUS;3;6
14703565;BUS;4;16
14703565;BUS;5;62
14703565;BUS;6;206
14703565;BUS;7;521
14703565;BUS;8;457
14703565;BUS;9;366
14703565;BUS;10;361
14703565;BUS;11;353
14703565;BUS;12;463
14703565;BUS;13;490
14703565;BUS;14;411
14703565;BUS;15;383
14703565;BUS;16;541
14703565;BUS;17;522
14703565;BUS;18;506
14703565;BUS;19;422
14703565;BUS;20;237
14703565;BUS;21;158
14703565;BUS;22;109
14703565;BUS;23;55
14703565;SUBTE;5;19
14703565;SUBTE;6;136
14703565;SUBTE;7;367
14703565;SUBTE;8;461
14703565;SUBTE;9;282
14703565;SUBTE;10;178
14703565;SUBTE;11;160
14703565;SUBTE;12;166
14703565;SUBTE;13;146
14703565;SUBTE;14;121
14703565;SUBTE;15;103
14703565;SUBTE;16;119
14703565;SUBTE;17;149
14703565;SUBTE;18;107
14703565;SUBTE;19;60
14703565;SUBTE;20;48
14703565;SUBTE;21;26
14703565;SUBTE;22;15
14703566;BUS;0;10
14703566;BUS;1;6
14703566;BUS;2;8
14703566;BUS;3;4
14703566;BUS;4;22
14703566;BUS;5;57
14703566;BUS;6;219
14703566;BUS;7;360
14703566;BUS;8;361
14703566;BUS;9;329
14703566;BUS;10;291
14703566;BUS;11;312
14703566;BUS;12;451
14703566;BUS;13;338
14703566;BUS;14;275
14703566;BUS;15;262
14703566;BUS;16;283
14703566;BUS;17;266
14703566;BUS;18;249
14703566;BUS;19;170
14703566;BUS;20;161
14703566;BUS;21;93
14703566;BUS;22;49
14703566;BUS;23;26
14703567;BUS;0;8
14703567;BUS;1;1
14703567;BUS;2;2
14703567;BUS;4;6
14703567;BUS;5;19
14703567;BUS;6;46
14703567;BUS;7;68
14703567;BUS;8;32
14703567;BUS;9;31
14703567;BUS;10;31
14703567;BUS;11;39
14703567;BUS;12;48
14703567;BUS;13;43
14703567;BUS;14;34
14703567;BUS;15;35
14703567;BUS;16;57
14703567;BUS;17;39
14703567;BUS;18;53
14703567;BUS;19;29
14703567;BUS;20;30
14703567;BUS;21;30
14703567;BUS;22;17
14703567;BUS;23;15
14703568;BUS;0;2
14703568;BUS;3;2
14703568;BUS;4;16
14703568;BUS;5;80
14703568;BUS;6;67
14703568;BUS;7;70
14703568;BUS;8;56
14703568;BUS;9;54
14703568;BUS;10;63
14703568;BUS;11;51
14703568;BUS;12;55
14703568;BUS;13;58
14703568;BUS;14;44
14703568;BUS;15;44
14703568;BUS;16;64
14703568;BUS;17;68
14703568;BUS;18;43
14703568;BUS;19;22
14703568;BUS;20;17
14703568;BUS;21;10
14703568;BUS;22;4
14703568;BUS;23;2
14703569;BUS;14;6
14703570;BUS;0;1
14703570;BUS;1;3
14703570;BUS;2;1
14703570;BUS;4;6
14703570;BUS;5;15
14703570;BUS;6;35
14703570;BUS;7;40
14703570;BUS;8;22
14703570;BUS;9;23
14703570;BUS;10;24
14703570;BUS;11;35
14703570;BUS;12;35
14703570;BUS;13;22
14703570;BUS;14;23
14703570;BUS;15;26
14703570;BUS;16;46
14703570;BUS;17;48
14703570;BUS;18;38
14703570;BUS;19;20
14703570;BUS;20;14
14703570;BUS;21;16
14703570;BUS;22;16
14703570;BUS;23;9
14703571;BUS;0;5
14703571;BUS;1;1
14703571;BUS;3;1
14703571;BUS;4;10
14703571;BUS;5;55
14703571;BUS;6;63
14703571;BUS;7;42
14703571;BUS;8;56
14703571;BUS;9;29
14703571;BUS;10;27
14703571;BUS;11;21
14703571;BUS;12;34
14703571;BUS;13;36
14703571;BUS;14;36
14703571;BUS;15;25
14703571;BUS;16;53
14703571;BUS;17;90
14703571;BUS;18;52
14703571;BUS;19;19
14703571;BUS;20;14
14703571;BUS;21;10
14703571;BUS;22;17
14703571;BUS;23;8
14703572;BUS;14;2
14703573;BUS;0;3
14703573;BUS;1;1
14703573;BUS;3;2
14703573;BUS;4;5
14703573;BUS;5;10
14703573;BUS;6;20
14703573;BUS;7;18
14703573;BUS;8;18
14703573;BUS;9;20
14703573;BUS;10;22
14703573;BUS;11;26
14703573;BUS;12;35
14703573;BUS;13;26
14703573;BUS;14;31
14703573;BUS;15;23
14703573;BUS;16;49
14703573;BUS;17;51
14703573;BUS;18;30
14703573;BUS;19;11
14703573;BUS;20;7
14703573;BUS;21;7
14703573;BUS;22;8
14703573;BUS;23;4
14703575;BUS;0;1
14703575;BUS;1;1
14703575;BUS;3;1
14703575;BUS;4;25
14703575;BUS;5;115
14703575;BUS;6;173
14703575;BUS;7;136
14703575;BUS;8;67
14703575;BUS;9;61
14703575;BUS;10;58
14703575;BUS;11;62
14703575;BUS;12;73
14703575;BUS;13;51
14703575;BUS;14;73
14703575;BUS;15;43
14703575;BUS;16;48
14703575;BUS;17;51
14703575;BUS;18;39
14703575;BUS;19;23
14703575;BUS;20;10
14703575;BUS;21;6
14703575;BUS;22;20
14703575;BUS;23;2
14703576;BUS;2;1
14703576;BUS;3;1
14703576;BUS;4;6
14703576;BUS;5;23
14703576;BUS;6;54
14703576;BUS;7;57
14703576;BUS;8;15
14703576;BUS;9;16
14703576;BUS;10;15
14703576;BUS;11;15
14703576;BUS;12;30
14703576;BUS;13;16
14703576;BUS;14;25
14703576;BUS;15;14
14703576;BUS;16;19
14703576;BUS;17;23
14703576;BUS;18;13
14703576;BUS;19;11
14703576;BUS;20;26
14703576;BUS;21;3
14703576;BUS;22;25
14703576;BUS;23;1
14703577;BUS;6;7
14703577;BUS;14;12
14703577;BUS;19;3
14703578;BUS;4;20
14703578;BUS;5;59
14703578;BUS;6;124
14703578;BUS;7;96
14703578;BUS;8;67
14703578;BUS;9;74
14703578;BUS;10;51
14703578;BUS;11;37
14703578;BUS;12;44
14703578;BUS;13;43
14703578;BUS;14;38
14703578;BUS;15;32
14703578;BUS;16;42
14703578;BUS;17;60
14703578;BUS;18;30
14703578;BUS;19;44
14703578;BUS;20;34
14703578;BUS;21;18
14703578;BUS;22;3
14703579;BUS;0;8
14703579;BUS;2;1
14703579;BUS;3;10
14703579;BUS;4;66
14703579;BUS;5;206
14703579;BUS;6;395
14703579;BUS;7;518
14703579;BUS;8;372
14703579;BUS;9;308
14703579;BUS;10;287
14703579;BUS;11;280
14703579;BUS;12;427
14703579;BUS;13;336
14703579;BUS;14;289
14703579;BUS;15;342
14703579;BUS;16;371
14703579;BUS;17;422
14703579;BUS;18;364
14703579;BUS;19;221
14703579;BUS;20;125
14703579;BUS;21;94
14703579;BUS;22;58
14703579;BUS;23;31
14703580;BUS;4;28
14703580;BUS;5;81
14703580;BUS;6;97
14703580;BUS;7;202
14703580;BUS;8;148
14703580;BUS;9;141
14703580;BUS;10;117
14703580;BUS;11;96
14703580;BUS;12;95
14703580;BUS;13;83
14703580;BUS;14;85
14703580;BUS;15;72
14703580;BUS;16;77
14703580;BUS;17;105
14703580;BUS;18;54
14703580;BUS;19;44
14703580;BUS;20;27
14703580;BUS;21;21
14703580;BUS;22;16
14703580;BUS;23;9
14703581;BUS;6;9
14703581;BUS;7;14
14703582;BUS;0;2
14703582;BUS;4;20
14703582;BUS;5;104
14703582;BUS;6;171
14703582;BUS;7;413
14703582;BUS;8;212
14703582;BUS;9;178
14703582;BUS;10;148
14703582;BUS;11;200
14703582;BUS;12;261
14703582;BUS;13;162
14703582;BUS;14;116
14703582;BUS;15;76
14703582;BUS;16;101
14703582;BUS;17;99
14703582;BUS;18;90
14703582;BUS;19;79
14703582;BUS;20;74
14703582;BUS;21;42
14703582;BUS;22;25
14703582;BUS;23;14
14703583;BUS;0;2
14703583;BUS;4;15
14703583;BUS;5;95
14703583;BUS;6;184
14703583;BUS;7;144
14703583;BUS;8;161
14703583;BUS;9;115
14703583;BUS;10;103
14703583;BUS;11;122
14703583;BUS;12;169
14703583;BUS;13;91
14703583;BUS;14;67
14703583;BUS;15;74
14703583;BUS;16;101
14703583;BUS;17;110
14703583;BUS;18;84
14703583;BUS;19;68
14703583;BUS;20;47
14703583;BUS;21;19
14703583;BUS;22;13
14703583;BUS;23;5
14703584;BUS;3;3
14703584;BUS;4;31
14703584;BUS;5;86
14703584;BUS;6;169
14703584;BUS;7;294
14703584;BUS;8;119
14703584;BUS;9;101
14703584;BUS;10;84
14703584;BUS;11;136
14703584;BUS;12;247
14703584;BUS;13;102
14703584;BUS;14;76
14703584;BUS;15;74
14703584;BUS;16;127
14703584;BUS;17;122
14703584;BUS;18;68
14703584;BUS;19;53
14703584;BUS;20;33
14703584;BUS;21;22
14703584;BUS;22;5
14703585;BUS;5;4
14703585;BUS;6;19
14703585;BUS;7;21
14703585;BUS;8;20
14703585;BUS;9;17
14703585;BUS;10;11
14703585;BUS;11;18
14703585;BUS;12;15
14703585;BUS;13;11
14703585;BUS;14;11
14703585;BUS;15;10
14703585;BUS;16;9
14703585;BUS;17;9
14703585;BUS;18;10
14703585;BUS;19;10
14703585;BUS;20;5
14703585;BUS;21;1
14703585;BUS;22;1
14703585;BUS;23;1
14703586;BUS;0;2
14703586;BUS;3;14
14703586;BUS;4;55
14703586;BUS;5;116
14703586;BUS;6;182
14703586;BUS;7;221
14703586;BUS;8;231
14703586;BUS;9;140
14703586;BUS;10;155
14703586;BUS;11;170
14703586;BUS;12;220
14703586;BUS;13;167
14703586;BUS;14;133
14703586;BUS;15;114
14703586;BUS;16;148
14703586;BUS;17;156
14703586;BUS;18;140
14703586;BUS;19;76
14703586;BUS;20;47
14703586;BUS;21;26
14703586;BUS;22;20
14703586;BUS;23;9
14703587;BUS;0;4
14703587;BUS;3;12
14703587;BUS;4;54
14703587;BUS;5;121
14703587;BUS;6;189
14703587;BUS;7;262
14703587;BUS;8;192
14703587;BUS;9;164
14703587;BUS;10;167
14703587;BUS;11;214
14703587;BUS;12;279
14703587;BUS;13;189
14703587;BUS;14;123
14703587;BUS;15;106
14703587;BUS;16;158
14703587;BUS;17;225
14703587;BUS;18;121
14703587;BUS;19;81
14703587;BUS;20;61
14703587;BUS;21;38
14703587;BUS;22;18
14703587;BUS;23;17
14703588;BUS;0;2
14703588;BUS;2;1
14703588;BUS;3;4
14703588;BUS;4;30
14703588;BUS;5;48
14703588;BUS;6;120
14703588;BUS;7;164
14703588;BUS;8;95
14703588;BUS;9;96
14703588;BUS;10;69
14703588;BUS;11;91
14703588;BUS;12;151
14703588;BUS;13;79
14703588;BUS;14;71
14703588;BUS;15;69
14703588;BUS;16;84
14703588;BUS;17;119
14703588;BUS;18;76
14703588;BUS;19;51
14703588;BUS;20;33
14703588;BUS;21;15
14703588;BUS;22;11
14703588;BUS;23;1
14703589;BUS;3;2
14703589;BUS;4;17
14703589;BUS;5;15
14703589;BUS;6;51
14703589;BUS;7;80
14703589;BUS;8;68
14703589;BUS;9;40
14703589;BUS;10;39
14703589;BUS;11;44
14703589;BUS;12;81
14703589;BUS;13;55
14703589;BUS;14;36
14703589;BUS;15;40
14703589;BUS;16;73
14703589;BUS;17;60
14703589;BUS;18;32
14703589;BUS;19;22
14703589;BUS;20;15
14703589;BUS;21;11
14703589;BUS;22;7
14703589;BUS;23;4
14703590;BUS;2;1
14703590;BUS;3;3
14703590;BUS;4;15
14703590;BUS;5;29
14703590;BUS;6;40
14703590;BUS;7;57
14703590;BUS;8;39
14703590;BUS;9;47
14703590;BUS;10;39
14703590;BUS;11;54
14703590;BUS;12;42
14703590;BUS;13;44
14703590;BUS;14;40
14703590;BUS;15;59
14703590;BUS;16;56
14703590;BUS;17;71
14703590;BUS;18;47
14703590;BUS;19;45
14703590;BUS;20;67
14703590;BUS;21;34
14703590;BUS;22;16
14703590;BUS;23;4
14703594;BUS;11;1
14703594;BUS;12;1
14703594;BUS;13;2
14703594;BUS;18;2
14703595;BUS;0;7
14703595;BUS;1;10
14703595;BUS;2;3
14703595;BUS;3;3
14703595;BUS;4;6
14703595;BUS;5;20
14703595;BUS;6;25
14703595;BUS;7;19
14703595;BUS;8;16
14703595;BUS;9;12
14703595;BUS;10;12
14703595;BUS;11;24
14703595;BUS;12;22
14703595;BUS;13;18
14703595;BUS;14;26
14703595;BUS;15;34
14703595;BUS;16;21
14703595;BUS;17;30
14703595;BUS;18;25
14703595;BUS;19;18
14703595;BUS;20;13
14703595;BUS;21;12
14703595;BUS;22;7
14703595;BUS;23;9
14703596;BUS;0;14
14703596;BUS;1;8
14703596;BUS;2;8
14703596;BUS;3;12
14703596;BUS;4;31
14703596;BUS;5;65
14703596;BUS;6;81
14703596;BUS;7;129
14703596;BUS;8;72
14703596;BUS;9;74
14703596;BUS;10;74
14703596;BUS;11;94
14703596;BUS;12;132
14703596;BUS;13;104
14703596;BUS;14;102
14703596;BUS;15;106
14703596;BUS;16;124
14703596;BUS;17;173
14703596;BUS;18;151
14703596;BUS;19;90
14703596;BUS;20;48
14703596;BUS;21;49
14703596;BUS;22;43
14703596;BUS;23;36
14703597;BUS;4;5
14703597;BUS;5;8
14703597;BUS;6;14
14703597;BUS;7;16
14703597;BUS;8;13
14703597;BUS;9;13
14703597;BUS;10;11
14703597;BUS;11;15
14703597;BUS;12;28
14703597;BUS;13;21
14703597;BUS;14;8
14703597;BUS;15;23
14703597;BUS;16;7
14703597;BUS;17;19
14703597;BUS;18;15
14703597;BUS;19;12
14703597;BUS;20;8
14703597;BUS;21;7
14703597;BUS;22;9
14703597;BUS;23;1
14703598;BUS;3;2
14703598;BUS;4;11
14703598;BUS;5;22
14703598;BUS;6;44
14703598;BUS;7;80
14703598;BUS;8;77
14703598;BUS;9;62
14703598;BUS;10;50
14703598;BUS;11;66
14703598;BUS;12;126
14703598;BUS;13;65
14703598;BUS;14;41
14703598;BUS;15;42
14703598;BUS;16;79
14703598;BUS;17;83
14703598;BUS;18;54
14703598;BUS;19;39
14703598;BUS;20;22
14703598;BUS;21;13
14703598;BUS;22;5
14703598;BUS;23;3
14703599;BUS;0;3
14703599;BUS;3;3
14703599;BUS;4;18
14703599;BUS;5;37
14703599;BUS;6;53
14703599;BUS;7;106
14703599;BUS;8;54
14703599;BUS;9;66
14703599;BUS;10;33
14703599;BUS;11;34
14703599;BUS;12;64
14703599;BUS;13;47
14703599;BUS;14;40
14703599;BUS;15;35
14703599;BUS;16;59
14703599;BUS;17;55
14703599;BUS;18;39
14703599;BUS;19;26
14703599;BUS;20;19
14703599;BUS;21;6
14703599;BUS;22;7
14703599;BUS;23;1
14703600;BUS;14;4
14703600;BUS;15;2
14703601;BUS;4;5
14703601;BUS;5;20
14703601;BUS;6;52
14703601;BUS;7;69
14703601;BUS;8;52
14703601;BUS;9;38
14703601;BUS;10;27
14703601;BUS;11;41
14703601;BUS;12;53
14703601;BUS;13;27
14703601;BUS;14;23
14703601;BUS;15;14
14703601;BUS;16;39
14703601;BUS;17;31
14703601;BUS;18;38
14703601;BUS;19;14
14703601;BUS;20;9
14703601;BUS;21;10
14703601;BUS;22;3
14703602;BUS;3;5
14703602;BUS;4;10
14703602;BUS;5;35
14703602;BUS;6;46
14703602;BUS;7;105
14703602;BUS;8;65
14703602;BUS;9;43
14703602;BUS;10;41
14703602;BUS;11;39
14703602;BUS;12;79
14703602;BUS;13;56
14703602;BUS;14;28
14703602;BUS;15;39
14703602;BUS;16;48
14703602;BUS;17;48
14703602;BUS;18;34
14703602;BUS;19;26
14703602;BUS;20;10
14703602;BUS;21;9
14703602;BUS;22;3
14703603;BUS;3;7
14703603;BUS;4;22
14703603;BUS;5;30
14703603;BUS;6;75
14703603;BUS;7;93
14703603;BUS;8;67
14703603;BUS;9;43
14703603;BUS;10;52
14703603;BUS;11;67
14703603;BUS;12;82
14703603;BUS;13;60
14703603;BUS;14;37
14703603;BUS;15;37
14703603;BUS;16;66
14703603;BUS;17;90
14703603;BUS;18;46
14703603;BUS;19;32
14703603;BUS;20;28
14703603;BUS;21;26
14703603;BUS;22;6
14703603;BUS;23;2
14703604;BUS;4;10
14703604;BUS;5;2
14703604;BUS;7;3
14703604;BUS;9;5
14703604;BUS;13;4
14703604;BUS;15;1
14703604;BUS;17;11
14703604;BUS;18;2
14703604;BUS;19;3
14703618;BUS;10;4
14703619;BUS;7;1
14703619;BUS;8;2
